intervalo,estimativa,resposavel,subtarefas,atrasado
0,0,138,0,0
0,0,138,0,0
2,0,138,0,0
0,0,140,0,0
2,0,15,0,1
6,0,0,0,1
6,3,0,0,1
29,0,0,0,1
29,16,0,0,1
1,0,136,5,0
85,0,136,0,0
85,0,136,0,0
15,0,136,0,0
1,0,10,0,1
0,0,136,0,1
1,0,118,3,1
14,2,136,0,0
14,5,136,0,0
2,0,4,0,1
0,0,138,0,1
11,0,145,0,0
11,3,15,0,0
11,8,136,0,0
11,2,144,0,0
11,5,15,0,0
11,3,15,0,0
11,8,15,4,0
11,5,0,2,1
11,0,15,0,0
11,5,21,0,0
11,5,21,0,0
0,0,0,0,1
0,0,0,0,1
25,16,0,0,1
11,8,128,0,1
11,3,128,0,1
11,8,128,0,1
4,0,134,0,1
11,3,10,0,1
11,5,10,0,1
11,16,10,3,1
11,16,118,7,1
0,0,138,0,1
0,0,138,0,1
10,0,136,2,0
10,0,15,0,0
10,0,136,0,0
10,0,136,0,0
10,0,10,0,1
27,0,140,0,0
34,0,138,0,0
13,0,140,0,0
0,0,138,0,1
0,0,138,0,1
15,3,116,0,0
20,0,140,0,0
0,0,125,0,0
1,0,134,0,1
15,0,83,0,0
13,0,140,0,0
14,0,0,0,0
14,0,0,0,1
14,16,0,0,1
7,0,144,0,0
0,0,138,0,1
32,0,138,0,0
4,0,21,0,0
4,0,144,3,0
4,0,136,0,0
4,0,15,0,0
4,0,15,0,0
4,0,15,0,0
11,2,116,0,0
4,0,15,0,0
11,3,134,0,0
4,0,144,0,0
11,3,134,0,1
11,2,134,0,1
3,2,140,0,1
2,6,138,0,0
3,1,140,0,0
3,3,138,0,1
3,1,138,0,0
10,1,138,0,0
3,0,136,0,0
3,0,15,0,0
10,0,116,0,0
3,0,136,0,0
10,0,116,0,0
3,0,144,0,0
10,0,134,0,0
10,0,134,0,0
10,0,116,0,0
10,0,134,0,0
10,0,116,0,0
10,0,134,0,0
45,0,136,0,0
10,0,116,0,0
3,0,118,6,1
2,0,21,0,0
2,0,15,0,0
2,0,15,0,0
2,0,144,0,0
16,8,136,3,1
16,5,144,0,0
16,5,144,0,0
2,0,128,5,1
2,0,10,5,1
29,8,15,0,1
1,0,15,0,0
1,0,21,0,0
1,0,15,0,0
1,0,0,0,0
1,0,136,0,0
1,0,136,0,0
1,0,15,0,0
1,0,15,0,0
0,0,138,0,0
0,0,15,0,0
0,0,15,0,0
0,0,15,0,0
47,0,138,0,1
0,0,136,0,0
14,3,128,0,1
-15,0,136,0,1
14,5,136,0,0
5,0,4,0,1
0,0,138,0,0
0,0,138,0,0
25,0,0,0,1
25,8,144,6,0
11,5,144,7,1
4,0,116,0,0
39,5,144,1,1
11,8,15,0,0
11,8,15,0,0
11,16,15,0,0
11,5,21,0,1
0,0,0,0,1
4,0,134,0,0
11,5,118,7,1
11,16,118,3,1
11,16,10,0,1
0,0,108,0,0
11,5,127,0,1
0,0,108,0,0
11,5,127,0,1
11,16,128,0,1
11,2,128,0,1
11,3,128,0,1
0,0,0,0,1
0,0,0,0,0
3,0,116,0,0
10,0,145,0,1
3,0,134,0,0
13,0,0,0,1
4,0,4,0,1
2,0,120,0,1
15,5,15,0,1
1,0,10,0,0
0,0,120,0,1
0,0,120,0,1
0,0,17,0,0
14,5,118,7,1
11,2,10,0,0
11,2,15,0,0
25,5,120,0,1
25,8,120,0,1
25,8,120,0,1
11,16,10,5,1
11,16,10,1,1
11,3,10,0,1
81,5,10,0,1
9,2,10,0,1
9,0,10,0,0
9,3,10,0,1
9,8,120,3,1
0,0,83,0,0
0,0,112,0,1
0,0,112,0,1
8,16,118,13,1
7,0,4,0,1
4,0,10,0,0
0,0,98,0,0
4,0,98,0,0
18,0,15,0,0
4,0,15,0,1
3,0,15,0,1
3,0,15,0,1
17,2,10,0,0
16,3,118,0,0
16,2,10,0,0
16,0,15,0,0
16,3,10,0,0
16,2,120,0,0
16,3,10,0,0
1,0,98,0,0
15,8,10,0,0
15,2,120,0,0
15,3,118,3,0
15,3,120,7,0
14,3,10,0,0
14,5,10,0,0
14,2,118,7,0
3,0,98,0,1
0,0,98,0,0
25,0,17,0,0
11,2,10,0,0
11,5,10,0,0
10,8,118,8,1
10,0,17,0,1
9,2,10,0,0
9,2,10,0,0
9,3,120,0,0
4,0,112,0,1
7,0,10,0,0
7,0,10,0,0
4,0,98,0,1
3,4,15,0,1
4,0,10,0,0
3,0,10,0,0
3,16,118,2,1
1,0,10,0,0
28,16,0,0,1
28,8,0,0,1
28,0,0,0,0
0,0,10,0,1
11,5,118,0,1
11,16,15,0,1
11,8,120,5,1
25,8,10,0,1
11,5,118,3,1
11,5,118,3,1
11,3,118,2,1
11,8,118,6,1
11,8,10,0,0
11,8,10,0,0
10,0,10,0,0
10,0,10,0,0
9,0,15,6,1
5,0,4,0,1
5,0,4,0,1
3,0,10,0,0
2,0,127,5,1
1,0,10,0,0
1,0,10,0,0
1,0,10,0,0
1,0,10,0,1
42,8,15,3,0
14,3,15,0,1
14,8,120,1,1
28,0,17,0,0
11,0,17,0,0
11,8,10,2,1
11,8,10,0,0
11,8,118,5,0
11,2,128,0,0
11,5,128,4,0
11,3,128,0,0
10,0,118,0,0
10,0,118,0,0
10,0,118,12,0
10,3,127,0,1
10,8,128,0,1
10,5,128,0,0
10,16,127,4,1
10,2,15,0,1
10,5,15,1,1
10,5,15,0,1
38,0,0,0,1
8,0,15,0,0
0,0,0,0,1
4,0,118,8,1
3,8,127,3,1
2,0,15,0,1
0,0,17,0,1
15,0,17,0,1
0,16,0,0,1
0,8,0,0,1
15,5,10,0,0
15,2,118,2,0
4,0,137,0,0
10,0,10,4,0
28,16,141,0,1
0,0,138,0,0
37,5,15,0,0
37,5,15,0,0
9,0,21,0,0
0,0,138,0,0
8,0,15,0,0
8,0,136,0,0
22,5,15,0,0
8,0,136,0,0
7,0,21,0,0
7,0,136,0,0
7,0,21,0,0
10,0,150,0,0
10,0,150,0,0
10,0,141,0,1
10,0,150,0,0
0,0,138,0,0
4,0,128,0,0
4,0,128,0,0
4,0,128,0,0
4,0,128,0,0
4,0,128,0,1
4,0,127,0,1
4,0,128,0,0
4,0,128,0,1
11,16,0,0,1
25,8,21,0,0
11,16,134,0,1
25,3,0,0,1
7,0,108,0,1
7,0,108,0,1
2,0,125,0,0
6,0,0,0,1
3,0,136,0,0
2,0,144,0,0
2,0,15,0,0
9,0,134,0,0
9,0,134,0,0
2,0,136,0,0
9,0,134,0,0
9,0,116,0,0
9,0,134,0,0
9,0,116,0,0
2,0,10,0,1
2,0,118,0,1
0,0,138,0,0
0,0,138,0,1
1,0,10,0,1
1,0,128,0,1
1,0,10,0,1
1,0,128,0,1
1,0,128,0,1
1,0,128,0,1
1,0,128,0,1
1,0,15,0,0
1,0,21,0,0
1,0,10,0,1
1,0,15,0,1
0,0,138,0,0
0,0,138,0,0
3,0,138,0,1
14,0,21,0,0
14,0,136,0,0
5,0,125,0,1
11,0,145,0,1
25,0,0,0,0
25,16,0,0,1
2,16,137,0,0
11,3,144,0,0
11,2,136,0,0
11,2,21,0,0
11,2,136,0,0
11,2,144,0,1
11,0,21,0,1
4,0,116,0,1
11,2,136,0,0
11,16,10,0,1
11,5,128,0,1
11,3,10,0,1
1,0,125,0,0
11,3,128,0,1
0,0,108,0,1
11,5,128,0,1
11,8,128,0,1
11,5,10,0,0
0,0,150,0,0
67,5,144,4,1
0,0,150,0,0
2,0,4,0,1
0,0,138,0,1
0,0,138,0,1
3,0,134,0,0
3,0,134,0,0
3,0,116,0,0
3,0,134,0,0
10,2,15,0,0
10,0,136,0,0
10,2,136,0,0
10,0,144,0,0
10,0,15,0,0
10,0,136,0,0
10,0,127,0,0
10,0,128,0,0
10,0,144,0,0
10,0,128,0,0
10,0,144,0,0
10,0,128,0,0
10,0,128,0,0
10,0,128,0,0
21,0,0,0,0
0,0,138,0,1
9,0,15,0,0
9,0,136,0,0
2,0,116,0,0
2,0,116,0,0
2,0,134,0,0
2,0,134,0,1
9,0,10,0,0
13,0,145,0,1
0,0,138,0,1
0,0,138,0,1
8,0,15,0,0
8,0,144,0,0
8,0,144,0,0
15,3,118,2,0
15,2,118,0,0
15,2,118,0,0
15,8,10,0,0
14,8,10,0,0
14,8,10,0,0
11,3,10,3,0
11,3,10,0,1
11,8,127,0,1
11,16,128,5,1
10,8,15,0,0
10,8,15,0,1
10,16,120,4,1
10,8,15,0,1
10,16,134,0,1
9,0,15,0,1
9,0,10,0,0
9,0,10,0,0
9,0,134,0,0
9,0,134,0,1
9,0,15,0,1
7,0,10,0,0
5,0,4,0,0
5,0,4,0,1
4,0,10,0,1
4,0,128,0,1
4,0,128,5,1
4,0,127,3,1
3,0,10,0,1
0,0,0,0,1
2,0,10,0,0
16,16,15,0,1
2,0,15,0,1
15,0,0,0,0
15,0,17,0,1
15,16,0,0,1
15,8,0,0,1
4,0,17,0,1
0,0,120,0,1
10,0,0,0,1
10,0,136,0,1
10,0,15,0,0
10,3,127,0,1
10,8,118,4,1
10,8,127,0,1
10,8,118,10,1
10,16,128,0,1
122,16,0,0,1
122,8,0,0,1
122,5,0,0,1
9,0,134,0,1
23,0,17,0,1
23,16,0,0,1
23,8,0,0,1
9,0,120,0,0
9,0,120,0,0
9,0,118,3,0
9,0,17,0,1
8,0,120,0,0
8,0,0,0,0
8,8,118,7,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
7,0,120,0,1
7,0,128,0,1
4,0,128,0,0
4,0,128,0,0
4,0,127,0,0
4,0,120,0,0
4,0,0,0,0
4,0,10,0,0
3,0,128,0,0
2,0,15,0,1
2,0,127,3,1
2,0,127,0,1
2,0,118,5,1
1,0,134,0,1
0,0,0,0,1
1,0,10,10,1
1,0,10,0,1
0,0,0,0,0
0,0,15,0,1
0,0,0,0,0
0,0,120,0,1
0,0,134,0,1
0,0,120,0,1
0,0,120,0,1
0,0,15,0,1
25,0,0,0,0
25,16,0,0,1
25,8,0,0,1
11,8,128,0,1
11,8,118,0,1
11,16,128,0,1
12,8,118,3,1
11,16,128,0,1
11,24,127,0,1
10,2,15,0,0
10,5,120,1,1
10,16,120,0,1
10,8,15,0,1
10,16,134,6,1
10,16,10,3,1
10,8,120,0,1
24,8,10,0,1
10,8,15,0,1
10,16,15,2,1
27,16,120,0,1
9,0,120,0,0
9,0,10,0,0
9,0,10,0,0
9,8,15,0,1
26,5,15,0,0
9,0,120,0,0
8,0,10,0,0
8,0,10,0,0
8,0,10,0,0
5,0,4,0,1
19,0,17,0,0
19,0,15,0,0
19,16,116,0,1
33,16,116,0,0
2,0,83,0,1
3,0,112,0,1
8,0,128,0,0
8,0,128,0,0
8,0,128,0,0
8,0,128,0,0
8,0,128,0,0
8,0,128,0,0
8,0,10,0,0
14,0,134,0,0
0,0,116,0,1
0,0,134,0,1
0,0,116,0,1
7,0,15,0,0
7,0,144,0,0
0,0,116,0,1
7,0,144,0,0
11,0,108,0,1
14,3,134,0,0
14,2,134,0,0
7,0,136,0,0
0,0,138,0,0
11,0,0,0,0
-3,0,116,0,1
9,0,138,0,1
11,3,134,0,0
11,3,21,0,1
11,5,116,0,0
4,0,128,0,0
4,0,128,0,0
0,0,138,0,1
0,0,138,0,1
3,0,15,0,0
3,0,15,0,0
17,0,138,0,1
48,0,138,0,0
15,0,140,0,0
31,0,138,0,1
34,0,140,0,0
10,0,140,0,0
3,0,15,0,0
0,0,138,0,1
9,8,116,0,1
9,5,116,0,1
9,5,134,0,1
0,0,138,0,1
0,0,138,0,1
8,0,116,0,0
8,0,116,0,0
1,0,15,0,0
1,0,10,0,0
15,0,136,0,0
7,0,134,0,0
0,0,144,0,1
14,0,136,0,0
1,0,140,0,0
25,0,0,0,0
25,0,0,0,1
11,5,136,0,0
11,3,144,0,0
11,3,136,0,0
11,8,144,0,0
0,0,0,0,1
4,0,134,0,0
11,3,128,0,0
11,5,10,0,1
11,5,10,0,0
11,8,118,0,1
11,3,118,0,1
4,0,134,0,0
11,8,118,2,1
11,5,10,0,0
11,8,118,2,1
11,8,118,0,1
0,0,138,0,1
0,0,138,0,1
34,0,140,0,0
0,0,138,0,1
13,16,141,0,0
13,5,0,0,0
0,5,119,0,1
0,5,108,0,1
0,5,108,2,1
13,16,119,0,0
14,0,145,0,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,16,151,0,1
2,0,134,0,0
2,0,116,0,1
2,0,134,0,0
12,5,119,0,0
12,8,150,0,0
12,2,119,0,0
12,2,150,0,0
8,0,15,0,0
12,5,150,0,0
8,0,136,0,0
12,0,108,0,0
8,0,136,0,1
8,0,144,0,0
7,6,153,0,0
7,0,15,0,0
0,0,138,0,1
11,0,0,0,0
11,0,0,0,1
8,0,141,0,1
11,2,134,0,0
11,3,134,0,0
8,0,119,0,0
8,0,150,0,1
11,2,134,0,0
4,0,144,0,1
4,0,144,0,1
4,0,136,0,1
4,0,136,0,1
4,0,128,0,0
8,0,119,0,0
8,0,108,0,0
8,0,150,0,0
4,0,136,0,1
0,0,138,0,0
3,0,144,0,0
3,0,144,0,0
3,0,144,0,0
10,0,134,0,0
10,0,116,0,0
0,0,138,0,0
9,0,116,0,0
8,0,140,0,0
13,0,138,0,1
22,0,140,0,0
7,0,150,0,1
7,0,108,0,0
9,0,116,0,0
9,0,134,0,0
9,0,134,0,0
7,0,108,0,0
0,0,138,0,0
0,0,138,0,0
1,0,136,0,0
1,0,10,0,1
1,0,10,0,0
6,0,108,0,0
8,0,138,0,1
1,0,128,0,1
0,0,138,0,1
0,0,138,0,1
0,0,128,0,1
0,0,144,0,1
0,0,154,0,1
14,0,144,0,0
0,0,0,0,1
0,16,0,0,1
0,8,0,0,1
3,0,138,0,1
0,0,138,0,1
0,0,138,0,1
0,16,0,0,1
11,2,15,0,0
11,3,136,3,1
11,3,154,0,0
11,3,136,0,1
11,5,15,0,0
11,3,136,0,1
11,5,136,0,1
11,5,0,2,1
11,5,144,3,1
11,5,154,0,0
11,0,136,0,0
4,0,134,0,0
11,2,10,0,0
11,3,10,0,0
2,0,108,0,0
0,0,153,0,0
1,0,140,0,0
3,0,134,0,0
3,0,134,0,0
10,0,144,0,0
2,0,134,0,0
9,0,127,0,1
15,4,138,0,1
15,4,138,0,1
14,6,138,0,1
14,0,145,0,1
9,5,127,0,1
9,8,127,0,1
2,0,134,0,1
0,0,138,0,0
0,0,138,0,0
8,0,136,0,0
8,0,0,2,1
8,0,154,0,1
8,0,136,0,1
8,0,136,0,1
8,0,136,0,0
8,0,154,0,0
8,0,128,0,1
8,0,128,0,1
2,0,4,0,1
7,0,144,0,1
7,0,128,0,1
12,0,108,0,0
12,0,108,0,0
12,0,150,0,0
7,0,144,0,0
0,0,138,0,0
4,0,118,0,0
1,0,107,0,1
4,0,128,0,1
4,0,154,0,0
4,0,144,0,0
4,0,154,0,0
4,0,144,0,0
4,0,118,0,0
4,0,118,0,0
4,0,118,0,0
4,0,118,0,1
0,0,138,0,1
3,0,136,0,1
3,0,136,0,1
3,0,154,0,1
3,0,136,0,0
3,0,144,0,0
3,0,15,0,0
3,0,128,0,1
3,0,15,0,0
3,0,144,0,1
3,5,118,2,1
3,0,118,1,1
3,0,118,0,1
3,0,118,0,1
3,0,144,0,1
0,0,138,0,1
0,0,138,0,1
2,0,15,0,0
2,0,136,0,0
2,0,136,0,1
2,0,136,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,0
0,0,15,0,1
0,0,15,0,1
0,0,136,0,1
0,16,0,0,1
5,18,137,0,0
0,0,138,0,1
11,2,15,0,0
11,5,136,0,1
11,2,136,0,1
25,16,15,0,1
11,3,144,0,1
11,0,154,0,0
11,0,136,0,1
4,0,134,0,1
11,16,128,0,1
11,0,136,0,0
11,0,15,0,0
2,0,0,0,1
0,0,153,0,0
0,0,138,0,0
0,0,138,0,0
10,0,136,0,0
10,0,136,0,0
10,0,136,0,0
22,0,140,0,1
24,0,140,0,0
29,0,138,0,1
3,0,134,0,0
1,0,108,0,1
1,0,108,0,1
1,0,141,0,1
1,0,150,0,1
15,0,108,4,1
0,0,138,0,0
0,0,138,0,0
0,0,141,0,1
26,0,138,0,0
0,0,150,0,1
15,0,140,0,0
13,0,140,0,0
9,0,136,0,1
29,0,140,0,0
27,0,140,0,1
0,0,150,0,1
0,0,0,0,1
0,0,150,0,1
0,0,0,0,1
0,0,138,0,0
0,0,138,0,0
0,0,140,0,0
8,0,118,0,0
8,0,15,0,0
13,0,108,0,0
13,0,0,0,1
13,0,150,0,0
13,0,145,0,1
13,0,0,0,1
8,0,15,0,0
0,0,138,0,1
7,0,128,0,1
0,0,134,0,1
0,0,134,0,1
12,0,150,0,0
12,0,108,0,0
31,0,140,0,0
12,0,141,0,0
0,0,138,0,1
0,0,138,0,1
4,0,118,0,0
4,0,118,0,0
4,0,144,1,1
4,0,144,0,1
9,0,119,0,0
9,0,0,0,0
4,0,0,0,1
4,0,144,0,0
11,0,0,0,0
11,2,116,0,0
11,2,116,0,1
11,2,134,0,0
0,0,138,0,0
0,0,138,0,0
3,3,144,0,1
13,3,138,0,0
1,0,150,0,0
1,0,0,0,1
3,0,144,0,1
17,0,0,0,0
17,16,0,0,1
17,8,0,0,1
8,0,119,0,0
8,0,119,0,0
8,0,119,0,0
8,0,119,0,0
7,0,150,0,0
2,0,144,2,0
7,0,150,0,0
2,0,118,0,0
9,8,134,0,1
9,0,134,0,1
2,0,118,0,0
1,0,144,0,1
1,0,118,0,1
8,0,116,0,0
1,0,128,0,1
8,0,118,0,0
1,0,118,0,1
5,0,150,0,0
0,0,144,0,0
5,0,150,0,0
5,0,150,0,0
14,3,118,0,0
14,3,128,0,0
0,0,127,0,1
0,0,138,0,0
0,0,138,0,0
0,0,140,0,1
11,2,128,0,0
11,16,0,0,1
11,0,0,2,1
11,5,118,0,0
11,8,128,0,1
11,3,144,1,1
11,8,144,0,1
11,5,144,0,1
11,5,144,2,1
11,8,144,2,1
11,5,0,0,0
2,0,108,0,0
2,0,108,0,0
2,0,150,0,1
3,0,138,0,1
1,0,108,0,1
1,0,108,0,0
10,0,118,0,0
10,0,145,0,0
10,0,144,0,1
6,2,138,0,0
1,0,141,0,0
10,5,134,0,1
10,16,116,0,1
10,2,134,0,1
17,8,116,0,1
0,0,138,0,1
0,0,138,0,1
8,0,118,0,0
8,0,118,0,0
8,0,128,0,0
8,0,15,3,0
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,16,0,0,1
0,0,0,0,1
0,0,138,0,1
0,0,138,0,1
17,0,138,0,1
4,0,144,0,1
0,16,0,0,1
11,8,116,0,1
11,16,150,0,1
0,0,138,0,0
0,0,138,0,0
1,0,138,0,0
2,0,127,0,0
2,0,0,0,1
2,0,15,0,1
2,0,118,0,0
0,0,138,0,1
0,0,138,0,1
1,0,127,0,1
1,0,118,2,1
1,0,118,0,0
0,0,138,0,1
0,0,138,0,1
0,0,15,0,1
0,0,138,0,0
0,0,138,0,0
-3,0,128,0,1
11,2,144,5,0
11,8,144,1,1
11,16,15,0,1
11,8,15,0,1
11,16,15,0,1
0,8,0,0,1
0,0,0,0,1
11,8,127,0,0
11,8,127,0,0
11,8,127,0,1
11,8,118,5,1
11,5,118,0,1
11,5,118,0,1
11,5,118,0,1
11,5,128,0,0
0,0,0,0,0
0,0,0,0,0
0,0,138,0,1
0,0,138,0,1
10,0,144,0,0
10,0,15,0,0
3,8,150,0,1
3,0,134,0,1
3,2,134,0,1
12,2,138,0,0
12,2,138,0,0
12,4,138,0,0
12,2,138,0,0
13,3,138,0,0
35,6,138,0,0
14,1,138,0,0
13,1,138,0,0
9,0,15,0,0
2,2,150,0,1
3,2,150,0,1
3,8,150,0,1
9,0,15,0,0
9,0,118,0,1
9,0,128,0,1
9,0,128,2,0
2,2,150,0,1
2,2,150,0,1
0,0,138,0,1
8,8,144,4,1
1,8,150,0,1
22,0,140,0,0
13,0,138,0,1
11,0,138,0,0
21,0,138,0,0
7,0,138,0,0
19,0,138,0,0
1,0,0,0,0
8,0,118,0,1
8,0,127,0,0
1,0,127,0,0
0,0,138,0,0
0,0,138,0,0
1,0,140,0,1
7,0,118,9,1
0,5,150,0,1
0,0,134,0,1
0,0,0,0,1
14,2,150,0,1
14,16,150,0,1
14,5,150,0,1
14,3,150,0,1
56,16,0,0,0
14,2,150,0,1
14,8,0,0,1
14,5,150,0,1
0,0,140,0,1
0,0,138,0,1
0,0,138,0,1
4,0,118,0,0
4,0,0,0,1
4,0,128,0,0
3,22,137,0,0
0,0,0,0,1
11,16,0,0,1
58,0,140,0,0
11,3,116,0,1
11,3,116,0,1
3,0,128,0,0
3,0,127,0,0
3,0,128,0,0
10,0,134,0,0
10,0,134,8,0
3,0,127,0,0
3,0,127,0,0
10,0,116,0,0
0,0,138,0,0
9,0,134,0,0
1,0,138,0,1
1,0,144,0,1
1,0,144,0,1
1,0,144,1,1
1,0,128,0,1
0,0,138,0,1
0,0,138,0,1
0,0,138,0,0
0,0,138,0,0
4,0,116,0,0
11,2,15,0,0
4,0,116,0,0
4,0,116,0,0
11,2,144,0,0
11,2,144,3,0
11,2,144,3,0
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,8,0,0,1
0,0,0,0,1
11,8,118,4,0
11,2,127,0,0
11,8,128,0,1
11,8,127,0,1
11,5,118,0,1
11,5,127,0,1
1,0,138,0,1
0,0,138,0,0
10,0,144,0,0
10,0,15,0,0
3,0,116,0,0
10,0,144,0,0
10,0,144,0,0
3,5,150,0,1
3,0,150,0,1
3,2,150,0,1
10,0,128,0,0
0,0,138,0,1
9,0,15,0,1
2,0,134,0,1
2,0,116,0,0
1,0,116,0,1
1,0,134,0,1
1,0,134,0,1
1,0,134,0,1
1,0,134,0,1
1,0,116,0,1
8,0,144,0,0
8,0,144,4,1
1,5,150,0,1
0,0,138,0,0
0,0,138,0,1
21,2,15,0,0
0,0,144,0,1
0,0,116,3,0
0,0,116,0,0
0,5,150,0,1
1,0,140,0,1
0,0,138,0,1
11,16,0,0,1
0,16,0,0,1
0,0,0,0,1
14,2,138,0,0
14,0,138,0,0
4,0,118,0,0
4,0,118,0,0
11,8,134,0,1
11,8,134,0,1
25,16,134,0,0
11,8,116,4,1
0,0,138,0,0
0,0,138,0,0
3,0,144,2,1
10,0,134,0,0
10,0,0,0,1
10,0,0,0,1
10,0,134,0,0
10,0,134,0,0
10,0,134,0,0
10,0,134,0,0
10,3,134,0,0
2,0,4,0,1
0,0,138,0,0
0,0,138,0,0
23,5,134,0,1
23,3,134,0,0
23,3,134,0,0
1,2,125,0,1
0,0,138,0,0
0,0,138,0,0
13,0,140,0,0
8,0,134,0,0
1,0,128,0,0
8,0,134,0,0
1,0,144,0,1
1,0,144,0,1
7,0,134,0,0
7,0,134,0,0
0,0,0,0,1
11,16,0,0,1
11,0,0,0,1
11,2,144,0,0
11,2,144,2,0
11,5,144,4,0
11,2,144,0,1
11,8,144,9,1
0,0,0,0,0
0,0,0,0,1
11,3,118,1,0
11,2,128,0,1
11,5,128,0,1
11,2,118,0,1
11,2,127,0,1
11,5,127,0,1
11,8,127,0,1
25,3,118,0,1
0,0,138,0,1
0,0,138,0,1
10,0,118,0,0
10,0,15,0,0
10,0,15,0,0
10,0,15,0,0
10,0,15,0,0
10,0,15,0,0
0,0,125,0,1
0,0,125,0,1
0,0,125,0,0
0,0,125,0,0
0,0,125,0,0
0,0,125,0,1
0,0,125,0,1
10,0,128,0,0
9,0,15,0,0
9,0,15,0,0
0,0,138,0,1
0,0,138,0,1
1,0,134,0,1
0,0,138,0,1
0,0,138,0,1
6,0,138,0,0
1,0,140,0,1
0,0,138,0,0
0,0,138,0,0
4,0,144,0,1
0,0,0,0,1
0,16,0,0,1
32,0,140,0,0
25,0,138,0,1
4,0,140,0,0
11,0,138,0,0
7,0,138,0,1
4,0,21,0,0
3,0,144,0,0
23,0,140,0,0
6,0,140,0,0
13,0,138,0,1
21,0,138,0,1
3,0,128,0,0
3,0,21,0,1
3,0,138,0,0
0,0,140,0,0
1,0,138,0,0
9,0,134,0,0
2,0,21,0,1
2,0,118,0,0
0,0,138,0,0
0,0,138,0,0
1,0,144,0,0
1,0,21,0,1
8,0,159,0,1
14,6,83,0,1
22,6,138,0,1
0,0,138,0,0
0,0,138,0,0
3,0,138,0,1
0,0,138,0,1
0,0,0,0,1
0,16,0,0,1
203,0,138,0,0
11,5,144,6,0
11,2,15,0,0
11,2,15,0,0
11,2,144,0,1
11,5,144,4,1
0,0,0,0,0
11,2,118,0,0
11,0,21,0,0
11,3,128,0,1
11,2,118,0,0
11,5,118,0,0
11,2,118,0,0
0,0,138,0,1
0,0,138,0,0
0,0,138,0,0
9,0,15,0,0
8,0,140,0,0
15,0,140,0,0
22,0,140,0,0
2,0,134,0,1
2,0,134,0,1
2,0,134,0,1
8,0,144,0,1
1,0,134,0,1
8,0,144,0,1
1,0,134,0,1
1,0,134,0,1
0,0,138,0,1
0,0,138,0,1
7,0,127,0,0
-3,0,134,0,1
2,5,138,0,1
10,5,140,0,1
11,1,140,0,1
3,5,138,0,0
11,8,141,0,1
11,16,0,0,1
11,8,141,0,1
11,8,141,0,1
11,5,141,0,1
4,0,144,0,1
0,0,0,0,1
0,0,0,0,1
11,2,0,0,0
11,3,134,0,1
11,5,134,0,1
0,0,138,0,0
3,0,140,0,1
10,0,134,0,0
0,0,138,0,0
0,0,138,0,0
9,0,159,0,1
0,0,138,0,1
8,0,134,0,0
8,0,134,0,0
1,0,118,0,1
0,0,138,0,0
0,0,138,0,0
0,0,128,0,1
2,0,4,0,1
0,0,138,0,1
0,0,138,0,1
11,3,144,3,1
11,8,144,7,1
11,2,0,0,1
11,16,144,11,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,16,0,0,1
0,8,0,0,1
1,0,138,0,1
1,0,138,0,1
11,8,118,0,0
11,5,128,0,1
11,8,128,0,1
11,5,128,0,1
11,8,0,0,1
11,8,0,0,1
0,0,138,0,1
0,0,138,0,1
10,3,144,3,1
10,0,144,0,0